Station,Station_Name,Quarter,year,quarter,species,X,Y,DO,Temperature,pH,Salinity,NH3,PO4,H2S,BOD5,COD,TSS,Coliform,Alkalinity,Transparency,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,HSI,HSI_Level,r_hsi,R_km
NB10,Bãi tắm Tuần  Châu,2026-04-01,2026,2,cobia,2315155,421276,5.962638854980469,26.23569679260254,8.227621078491211,32.036888122558594,0.0753598138689994,0.0250055566430091,,35.81452941894531,92.76935577392578,2.1319713592529297,0.0,126.23963165283205,4.829589366912842,0.0013036195887252,0.0016240626573562,0.0001038050686474,0.0,0.0007498091435991,0.0001685166789684,0.0083283772692084,0.0004137379582971,0.8335587050127442,Phù hợp,0.5,
NB10,Bãi tắm Tuần  Châu,2026-07-01,2026,3,cobia,2315155,421276,6.1840901374816895,28.34855461120605,8.236515998840332,31.94120407104492,0.0646654218435287,0.0397933311760425,,35.665653228759766,84.59498596191406,2.119661331176758,0.0,133.4842071533203,0.0,0.001308208447881,0.0024418393149971,0.0001038050686474,0.0044455006718635,0.0004420619807206,0.0001685166789684,0.019729109480977,0.0004333315591793,0.8181447140806768,Phù hợp,0.6717151554044318,
NB10,Bãi tắm Tuần  Châu,2026-10-01,2026,4,cobia,2315155,421276,8.551668167114258,25.358200073242188,8.244949340820312,31.42952346801757,0.0495971776545047,0.0185441225767135,,33.71750259399414,103.19232177734376,2.2028512954711914,0.0,131.76065063476562,5.9984965324401855,0.001308208447881,0.0020350904669612,0.0001038050686474,0.000717504590284,0.0007106263656169,0.0001685166789684,0.0188251845538616,0.0004160965036135,0.847052384462638,Phù hợp,0.6717151554044318,
NB11,Cửa sông Hòn Dấu,2026-01-01,2026,1,cobia,2316995,413685,6.037713050842285,21.34125328063965,8.082568168640137,29.33066177368164,0.0593401864171028,0.0276135951280593,,35.534873962402344,111.95474243164062,5.776920318603516,0.0,121.67057037353516,0.0,0.001347028533928,0.0014898923691362,0.0001038050686474,0.0004056135367136,0.0012306467397138,0.0001685166789684,0.0129837924614548,0.000574528297875,0.8130963621444568,Phù hợp,0.5,
NB11,Cửa sông Hòn Dấu,2026-04-01,2026,2,cobia,2316995,413685,4.999104022979736,26.592920303344727,8.086021423339844,28.712055206298828,0.0699529945850372,0.0375417210161685,,34.0894775390625,80.33221435546875,3.47916316986084,0.0,115.64214324951172,1.7648320198059082,0.0013036195887252,0.0016378436703234,0.0001038050686474,0.0008981620776467,0.0016463707434013,0.0001685166789684,0.0142510309815406,0.0008588717319071,0.8199887098677026,Phù hợp,0.5,
NB11,Cửa sông Hòn Dấu,2026-07-01,2026,3,cobia,2316995,413685,5.645394802093506,28.3656005859375,8.098505020141602,27.610366821289062,0.0490414872765541,0.0403912179172039,,36.01205825805664,63.772098541259766,3.1840178966522217,0.0,131.81402587890625,4.7750563621521,0.001308208447881,0.001755348755978,0.0001038050686474,0.0006183869554661,0.0011061264667659,0.0001685166789684,0.0093290209770202,0.0003983140632044,0.8467244104973706,Phù hợp,0.5,
NB11,Cửa sông Hòn Dấu,2026-10-01,2026,4,cobia,2316995,413685,5.12243127822876,25.374311447143555,8.034722328186035,29.37709045410156,0.0501267500221729,0.0144987655803561,,35.56588363647461,87.42736053466797,3.329085111618042,1160.9442138671875,127.3709487915039,0.0,0.001308208447881,0.0020955309737473,0.0001038050686474,0.0001962586102308,0.0005514944787137,0.0001685166789684,0.0131192561239004,0.0002382395323365,0.8172300026124066,Phù hợp,2.083621426747191,
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2026-01-01,2026,1,cobia,2316901,424936,6.562129497528076,19.7860107421875,8.227651596069336,31.88368225097656,0.067946009337902,0.0227483641356229,,31.78108024597168,64.52468872070312,5.665309429168701,0.0,120.64641571044922,0.0262605603784322,0.0013905951054766,0.0017211127560585,0.0001038050686474,0.0,0.0014661292079836,0.0001685166789684,0.0011308232787996,0.0,0.8277302134546176,Phù hợp,0.7836737203709208,
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2026-04-01,2026,2,cobia,2316901,424936,6.2318220138549805,26.682085037231445,8.288874626159668,30.220592498779297,0.0754018276929855,0.0247915424406528,,34.647117614746094,78.29889678955078,5.24379301071167,0.0,113.08592224121094,1.8061285018920896,0.001308208447881,0.001665694406256,0.0001038050686474,0.0002734866866376,0.0008897164952941,0.0001685166789684,0.018756166100502,0.0003952825791202,0.8277745803248869,Phù hợp,0.7836737203709208,
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2026-07-01,2026,3,cobia,2316901,424936,6.334150314331055,27.451061248779297,8.216568946838379,30.05958747863769,0.0631075650453567,0.0347241088747978,,37.70964431762695,104.16560363769533,4.311520576477051,0.0,124.31011962890624,0.0,0.001308208447881,0.0019881478510797,0.0001038050686474,0.0053493874147534,0.0010296022519469,0.0001685166789684,0.0173124372959136,0.0003647696285042,0.810413382477169,Phù hợp,0.7836737203709208,
NB12,Bãi tắm Bãi Cháy - phía Tây bãi tắm giáp Đảo Rều,2026-10-01,2026,4,cobia,2316901,424936,5.694306373596191,25.149112701416016,8.214935302734375,30.253145217895508,0.0519029051065444,0.0297754779458045,,35.115318298339844,81.0996322631836,3.728293180465698,0.0,133.6114501953125,1.314507246017456,0.001308208447881,0.0017272504046559,0.0001038050686474,0.0002121487341355,0.0010275902459397,0.0001685166789684,0.0112937064841389,0.0003584561636671,0.8352529170590797,Phù hợp,0.5,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2026-01-01,2026,1,cobia,2316868,426503,6.774733543395996,20.96192741394043,8.20649242401123,31.13353729248047,0.0761056169867515,0.0239307582378387,,31.597036361694336,68.2966537475586,5.0103254318237305,265.1756896972656,112.91072082519533,0.5105737447738647,0.0013905951054766,0.0017403489910066,0.0001038050686474,0.0,0.0015718126669526,0.0001685166789684,0.0035780062898993,0.0001947412529261,0.8235287693944583,Phù hợp,0.7836737203709208,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2026-04-01,2026,2,cobia,2316868,426503,5.908039093017578,26.1206169128418,8.24092960357666,30.78864097595215,0.0810149610042572,0.026434239000082,,33.402095794677734,78.1416244506836,3.685160636901856,0.0,120.04369354248048,0.3393434286117553,0.001308208447881,0.0018139884341508,0.0001038050686474,0.0,0.0008856243803165,0.0001685166789684,0.0166253298521041,0.0,0.8232946138215518,Phù hợp,0.7836737203709208,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2026-07-01,2026,3,cobia,2316868,426503,5.622533321380615,27.42506980895996,8.162348747253418,30.167490005493164,0.0651034563779831,0.0317740216851234,,38.28851318359375,112.26971435546876,2.2873709201812744,59.26087951660156,127.4275131225586,0.0,0.001308208447881,0.0018112630350515,0.0001038050686474,0.0010196133516728,0.0010212800698354,0.0001685166789684,0.0172052048146724,0.0003352422791067,0.8099582582805199,Phù hợp,0.7836737203709208,
NB13,Bãi tắm Bãi Cháy - khu Trung tâm bãi tắm,2026-10-01,2026,4,cobia,2316868,426503,5.950279235839844,24.618274688720703,8.186640739440918,30.65057182312012,0.0676916018128395,0.0312678478658199,,37.58734130859375,103.43244171142578,1.665055751800537,0.0,113.99109649658205,0.0,0.001308208447881,0.0017182878218591,0.0001038050686474,7.789711526129395e-05,0.0009861349826678,0.0001685166789684,0.0131650706753134,0.0003490490489639,0.8179638489284974,Phù hợp,0.5,
NB14,Ven bờ phường Hùng Thắng,2026-01-01,2026,1,cobia,2317578,422609,6.543811321258545,21.32717514038086,8.22773265838623,31.11560440063477,0.0818720981478691,0.0211032573133707,,32.76132583618164,76.10618591308594,4.145445823669434,0.0,106.84031677246094,0.1305213123559951,0.0013612867332994,0.0013635153882205,0.0001038050686474,0.0001005906524369,0.0017474582418799,0.0001685166789684,0.0041870167478919,0.0005454853526316,0.821488338420753,Phù hợp,1.211740277452227,
NB14,Ven bờ phường Hùng Thắng,2026-04-01,2026,2,cobia,2317578,422609,6.270038604736328,25.93745422363281,8.287294387817383,30.77593231201172,0.0852713882923126,0.0229059681296348,,37.09566879272461,80.74478912353516,4.578084468841553,0.0,121.31169128417967,0.0,0.0013036195887252,0.001689686323516,0.0001038050686474,0.0,0.0018295528134331,0.0001685166789684,0.0192140080034732,0.0003593871952034,0.8161507380126698,Phù hợp,0.5,
NB14,Ven bờ phường Hùng Thắng,2026-07-01,2026,3,cobia,2317578,422609,6.509443759918213,27.249711990356445,8.205978393554688,30.35851287841797,0.0766693279147148,0.0283368043601512,,40.03573226928711,114.79977416992188,5.500197410583496,0.0,134.14735412597656,0.8741907477378845,0.001308208447881,0.0018285957630723,0.0001038050686474,0.0,0.0003522986953612,0.0001685166789684,0.0098367985337972,0.0003750181640498,0.8070153488763449,Phù hợp,1.211740277452227,
NB14,Ven bờ phường Hùng Thắng,2026-10-01,2026,4,cobia,2317578,422609,7.36442756652832,25.25935745239257,8.277816772460938,30.771896362304688,0.0703224837779998,0.0240881852805614,,37.278133392333984,100.61504364013672,4.653909206390381,0.0,137.5106964111328,0.0,0.001308208447881,0.0019795922562479,0.0001038050686474,0.0001687272597337,0.0004611492040567,0.0001685166789684,0.0083613051101565,0.0004021372878924,0.8169581380969259,Phù hợp,0.5,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2026-01-01,2026,1,cobia,2317218,430394,6.532363414764404,20.557641983032227,8.21628475189209,31.74442481994629,0.0976036861538887,0.0290938448160886,,33.442710876464844,118.31510162353516,3.7108712196350098,0.0,112.87776947021484,0.4273305535316467,0.0013905951054766,0.0015896944096311,0.0001038050686474,0.0,0.0015903661260381,0.0001685166789684,0.0111461374908685,0.0004543088143691,0.7953567156974105,Phù hợp,0.5,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2026-04-01,2026,2,cobia,2317218,430394,5.791497707366943,26.97100257873535,8.131036758422852,30.83884620666504,0.0925957411527633,0.030252294614911,,37.14588165283203,87.6415023803711,2.809408187866211,341.6121520996094,141.86199951171875,0.6450676918029785,0.0013036195887252,0.0016422517364844,0.0001038050686474,0.0,0.0014801688957959,0.0001685166789684,0.0087003726512193,0.0008431777241639,0.8075459682840174,Phù hợp,0.6558159040462499,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2026-07-01,2026,3,cobia,2317218,430394,6.085635662078857,28.05312728881836,8.197312355041504,30.359161376953125,0.0830839201807975,0.0430116802453994,,37.57550811767578,104.82640838623048,1.4940743446350098,0.0,138.8445281982422,0.0,0.001308208447881,0.0020458481740206,0.0001038050686474,0.0011282527120783,0.0004939918871968,0.0001685166789684,0.0104075716808438,0.0002216963330283,0.8059625657862309,Phù hợp,0.6558159040462499,
NB15,Sau chợ Hạ Long 1- cầu Bài Thơ Hạ Long,2026-10-01,2026,4,cobia,2317218,430394,6.759481906890869,25.014148712158203,8.211324691772461,30.57382583618164,0.0808293744921684,0.0290827583521604,,41.42893981933594,103.57965850830078,0.0,139.84596252441406,148.68133544921875,2.8527252674102783,0.001308208447881,0.002248290926218,0.0001038050686474,0.0002353121089981,0.0013361073797568,0.0001685166789684,0.0090663414448499,0.0004075278702657,0.8146740308457865,Phù hợp,0.6558159040462499,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2026-01-01,2026,1,cobia,2317471,431681,7.091020107269287,20.1529598236084,8.268136024475098,31.610225677490234,0.0890751853585243,0.0221338085830211,,35.724979400634766,75.66974639892578,2.3435864448547363,875.6363525390625,126.71424865722656,5.023102760314941,0.0013905951054766,0.0014925949508324,0.0001038050686474,0.0,0.001175265526399,0.0001685166789684,0.0089617427438497,0.0002460476243868,0.8172201828382073,Phù hợp,0.25185908758669,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2026-04-01,2026,2,cobia,2317471,431681,6.288102149963379,27.47256660461425,8.304739952087402,31.4318904876709,0.0950274541974067,0.0319797657430172,,34.0285530090332,102.89405059814452,3.6201014518737793,0.0,112.64891052246094,1.4346743822097778,0.0013036195887252,0.001514236908406,0.0001038050686474,0.0002474308712407,0.00089908298105,0.0001685166789684,0.0060736546292901,0.000713461486157,0.8107937615713293,Phù hợp,0.25185908758669,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2026-07-01,2026,3,cobia,2317471,431681,6.236586570739746,27.638687133789062,8.191445350646973,30.272369384765625,0.0707641318440437,0.0380656607449054,,40.73957824707031,118.5768814086914,2.0965025424957275,0.0,141.82940673828125,0.0,0.0013036195887252,0.0025811246596276,0.0001038050686474,0.0045073516666889,0.0007885288214311,0.0001685166789684,0.0219893809407949,0.0003166006063111,0.799109582618348,Phù hợp,0.25185908758669,
NB16,Ven bờ khu vực Bến Đoan- Hạ Long,2026-10-01,2026,4,cobia,2317471,431681,7.326111793518066,24.94721794128418,8.23897647857666,30.990100860595703,0.0679388716816902,0.0207516159862279,,40.35375213623047,99.68437957763672,1.899535179138184,0.0,130.8109130859375,0.0,0.001308208447881,0.0019752057269215,0.0001038050686474,0.0011532314820215,0.0015066639753058,0.0001685166789684,0.0203020256012678,0.0004122790996916,0.8165390035593916,Phù hợp,0.25185908758669,
NB17,Ven bờ khu vực cột 5- phường Hồng Hà- TP Hạ Long,2026-01-01,2026,1,cobia,2317257,432137,6.853279113769531,19.21232986450196,8.245320320129395,33.2962760925293,0.0868042707443237,0.01875601708889,,33.721641540527344,86.33416748046875,8.079350471496582,0.0,119.66173553466795,0.0,0.0013905951054766,0.0018216815078631,0.0001038050686474,0.0,0.001577547751367,0.0001685166789684,0.0129121467471122,0.0004226904420647,0.8042962637731069,Phù hợp,0.25185908758669,
NB17,Ven bờ khu vực cột 5- phường Hồng Hà- TP Hạ Long,2026-04-01,2026,2,cobia,2317257,432137,7.0816802978515625,26.533246994018555,8.353158950805664,32.639686584472656,0.0848546922206878,0.0221584979444742,,36.63204193115234,88.1930923461914,7.694733142852783,0.0,122.09791564941406,4.421832084655762,0.001308208447881,0.001690826844424,0.0001038050686474,0.0,0.0009448667988181,0.0001685166789684,0.0067907571792602,0.0005608992069028,0.823822339101465,Phù hợp,0.25185908758669,
NB17,Ven bờ khu vực cột 5- phường Hồng Hà- TP Hạ Long,2026-07-01,2026,3,cobia,2317257,432137,6.504323482513428,28.27944564819336,8.24051570892334,31.91074562072754,0.0650990903377533,0.0440500937402248,,38.21869659423828,115.62883758544922,7.857198715209961,114.51276397705078,123.349853515625,2.967571258544922,0.001308208447881,0.0026467859279364,0.0001038050686474,0.0027813038323074,0.0008635764825157,0.0001685166789684,0.0278165787458419,0.0001581771648488,0.8050009825567143,Phù hợp,0.25185908758669,
NB17,Ven bờ khu vực cột 5- phường Hồng Hà- TP Hạ Long,2026-10-01,2026,4,cobia,2317257,432137,6.8498406410217285,26.767066955566406,8.352997779846191,31.509078979492188,0.0774639323353767,0.0443661622703075,,33.12861633300781,80.4991683959961,7.891080379486084,0.0,112.73518371582033,4.203141689300537,0.001308208447881,0.0023318452294915,0.0001038050686474,0.0040398840792477,0.0034189475700259,0.0001685166789684,0.0159856304526329,0.0003768089518416,0.820202404217992,Phù hợp,0.25185908758669,
NB18,Lạch Hạm Nam Cầu Trắng- TP Hạ Long,2026-01-01,2026,1,cobia,2316544,435609,7.077295780181885,19.15360641479492,8.263675689697266,32.76862335205078,0.0741360709071159,0.0201106052845716,,32.97709655761719,79.30330657958984,9.154873847961426,0.0,115.34860229492188,0.0,0.0013905951054766,0.0016970661235973,0.0001038050686474,0.0001166263245977,0.0021831926424056,0.0001685166789684,0.0165944881737232,0.0005076648085378,0.8122637007872141,Phù hợp,1.7722269183149206,
NB18,Lạch Hạm Nam Cầu Trắng- TP Hạ Long,2026-04-01,2026,2,cobia,2316544,435609,6.331993579864502,26.29693603515625,8.271827697753906,31.42511940002441,0.0725913494825363,0.0266690906137228,,36.063255310058594,103.88658905029295,7.759970188140869,0.0,120.4585418701172,1.8839244842529297,0.001308208447881,0.0014168989146128,0.0001038050686474,0.0013109734281897,0.001985733397305,0.0001685166789684,0.011083910241723,0.0008456583600491,0.8162959121738904,Phù hợp,1.7722269183149206,
NB18,Lạch Hạm Nam Cầu Trắng- TP Hạ Long,2026-07-01,2026,3,cobia,2316544,435609,6.016024112701416,28.426332473754883,8.16549301147461,32.1727409362793,0.0662101581692695,0.0419481433928012,,37.35677719116211,106.25056457519533,7.40358304977417,0.0,127.90154266357422,0.0,0.0013036195887252,0.0020596608519554,0.0001038050686474,0.0001628859026823,0.0008437377982772,0.0001685166789684,0.0174972098320722,9.530164970783515e-05,0.8080333232595244,Phù hợp,1.7722269183149206,
NB18,Lạch Hạm Nam Cầu Trắng- TP Hạ Long,2026-10-01,2026,4,cobia,2316544,435609,8.337862014770508,25.191539764404297,8.217415809631348,31.76823616027832,0.064785435795784,0.0304475929588079,,32.83567428588867,57.06568908691406,7.661159038543701,0.0,132.62637329101562,1.4154914617538452,0.001308208447881,0.0014336879830807,0.0001038050686474,0.0021110996603965,0.0012454715324565,0.0001685166789684,0.0148144699633121,0.0003059890004806,0.8362562649734352,Phù hợp,0.5,
NB19,Lạch Lộ Phong- TP Hạ Long,2026-01-01,2026,1,cobia,2316498,443279,6.561560153961182,21.904932022094727,8.232722282409668,31.58726501464844,0.0623706541955471,0.027107186615467,,39.40547180175781,85.48796844482422,3.79302978515625,0.0,109.77391815185548,0.1093092188239097,0.001347028533928,0.0014657550491392,0.0001038050686474,0.0015511665260419,0.0022939865011721,0.0001685166789684,0.0139802983030676,0.0010271525243297,0.8184138775044156,Phù hợp,0.5,
NB19,Lạch Lộ Phong- TP Hạ Long,2026-04-01,2026,2,cobia,2316498,443279,6.812568664550781,27.415258407592773,8.188157081604004,31.453258514404297,0.0686806812882423,0.0289967879652977,,36.31241989135742,99.5258331298828,2.242952346801758,152.15867614746094,125.63800811767578,0.0,0.0013036195887252,0.0015705256955698,0.0001038050686474,0.0,0.0015360936522483,0.0001685166789684,0.0118250586092472,0.0003162667562719,0.8193915543346559,Phù hợp,3.58382145900155,
NB19,Lạch Lộ Phong- TP Hạ Long,2026-07-01,2026,3,cobia,2316498,443279,5.988703727722168,28.46493148803711,8.143256187438965,32.44246292114258,0.0580035075545311,0.0453126393258571,,36.98162078857422,108.87962341308594,1.976712226867676,0.0,114.52691650390624,3.069460153579712,0.0013036195887252,0.0022777961567044,0.0001038050686474,0.0,8.827104466035962e-05,0.0001685166789684,0.0079691372811794,0.0003905908961314,0.8243433637946678,Phù hợp,3.58382145900155,
NB19,Lạch Lộ Phong- TP Hạ Long,2026-10-01,2026,4,cobia,2316498,443279,8.558639526367188,24.905237197875977,8.155858993530273,30.907793045043945,0.0495024509727954,0.0364308357238769,,37.97598648071289,102.06757354736328,3.5356178283691406,0.0,136.1781005859375,0.0859907791018486,0.001308208447881,0.0021840461995452,0.0001038050686474,0.0003915884299203,0.0014868839643895,0.0001685166789684,0.0208094604313373,0.0003915140114258,0.822203796877956,Phù hợp,0.5,
NB20,Cảng Km 6 - TP Cẩm Phả,2026-01-01,2026,1,cobia,2322174,447656,6.69578742980957,21.012269973754883,8.208616256713867,30.10224151611328,0.0419874228537082,0.0324811041355133,,35.1009407043457,99.07551574707033,4.792961597442627,0.0,138.30287170410156,2.5797927379608154,0.001347028533928,0.0016329329228028,0.0001038050686474,0.0003320606192573,0.0028439022134989,0.0001685166789684,0.0167766828089952,0.0005091049824841,0.8309969944583753,Phù hợp,0.5,
NB20,Cảng Km 6 - TP Cẩm Phả,2026-04-01,2026,2,cobia,2322174,447656,6.567615509033203,26.025978088378903,8.125511169433594,28.98923683166504,0.0479412712156772,0.0421817041933536,,38.31687927246094,96.22075653076172,4.586646556854248,0.0,114.36957550048828,0.0,0.001308208447881,0.0014977842802181,0.0001038050686474,0.0,0.001598802045919,0.0001685166789684,0.0103527475148439,0.0005820039659738,0.8249184001989232,Phù hợp,2.5872264106567866,
NB20,Cảng Km 6 - TP Cẩm Phả,2026-07-01,2026,3,cobia,2322174,447656,6.869103908538818,28.20012664794922,8.095611572265625,29.37993049621582,0.0367141515016555,0.056478813290596,,37.07625961303711,89.683349609375,2.534962654113769,0.0,140.3974609375,0.0,0.0013036195887252,0.0020100995898246,0.0001038050686474,0.0007795920828357,0.0010305742034688,0.0001685166789684,0.0049001295119524,0.0003935330896638,0.8307952212418377,Phù hợp,2.5872264106567866,
NB20,Cảng Km 6 - TP Cẩm Phả,2026-10-01,2026,4,cobia,2322174,447656,7.250261306762695,25.0639877319336,8.125967025756836,29.370927810668945,0.0384187176823616,0.0416886247694492,,39.86760330200195,104.5138931274414,1.80957293510437,0.0,137.6707763671875,0.0,0.001308208447881,0.0021852734498679,0.0001038050686474,6.62564707454294e-05,0.0006205270183272,0.0001685166789684,0.0308480318635702,0.0002174205146729,0.8248572702010118,Phù hợp,2.5872264106567866,
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2026-01-01,2026,1,cobia,2322430,458154,6.366372585296631,21.43592834472656,8.19163990020752,31.26659774780273,0.0578641854226589,0.0234124101698398,,35.02099609375,80.77339172363281,2.743244409561157,240.8534545898437,123.51744842529295,0.0,0.0013612867332994,0.0014869648730382,0.0001038050686474,8.449906454188749e-05,0.0006694073672406,0.0001685166789684,0.0132746957242488,0.0006275183986872,0.8270207299783774,Phù hợp,0.5,
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2026-04-01,2026,2,cobia,2322430,458154,6.044086933135986,25.77751350402832,8.165329933166504,31.842906951904297,0.0656351074576377,0.0233218818902969,,39.42646789550781,100.64078521728516,3.1487033367156982,0.0,118.04917907714844,0.0,0.0013036195887252,0.001625525066629,0.0001038050686474,0.0,0.001028447644785,0.0001685166789684,0.010426266118884,0.0005219921586103,0.8194896344624029,Phù hợp,1.0747805589979753,
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2026-07-01,2026,3,cobia,2322430,458154,6.075466632843018,28.557275772094727,8.140035629272461,32.458309173583984,0.0423191003501415,0.0438786707818508,,35.35004425048828,74.5379638671875,0.2656678855419159,32.691890716552734,141.23179626464844,5.538196563720703,0.001308208447881,0.00243183481507,0.0001038050686474,0.0016728827031329,0.0009894933318719,0.0001685166789684,0.0168216358870267,0.0001870004198281,0.8500390235013043,Rất phù hợp,0.5,
NB22,Khu vực Hòn Lướt ven cụm công nghiệp Cẩm Thịnh,2026-10-01,2026,4,cobia,2322430,458154,6.575218677520752,24.995450973510746,8.121255874633789,31.287277221679688,0.0478152781724929,0.0439690425992012,,35.30447769165039,122.15270233154295,3.337778091430664,867.7581787109375,126.6817398071289,3.639298439025879,0.001308208447881,0.0017581427237018,0.0001038050686474,0.0010543873067945,0.0010918854968622,0.0001685166789684,0.0096347155049443,0.0002632981049828,0.819225116395395,Phù hợp,1.0747805589979753,
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2026-01-01,2026,1,cobia,2323792,459817,5.822511196136475,22.27531623840332,8.018388748168945,29.678974151611328,0.0546473935246467,0.030012235045433,,39.9370346069336,92.0964813232422,3.543664932250977,711.8782958984375,119.29332733154295,0.0,0.0013612867332994,0.0017536012455821,0.0001038050686474,0.0001803599880076,0.0011891843751072,0.0001685166789684,0.0133240651339292,0.000590456475038,0.8121689483866843,Phù hợp,0.5,
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2026-04-01,2026,2,cobia,2323792,459817,5.243288040161133,25.571813583374023,8.065665245056152,30.059261322021484,0.0621510818600654,0.0456602498888969,,32.06230545043945,103.68926239013672,2.280844449996948,0.0,109.79113006591795,0.0,0.001308208447881,0.001621697214432,0.0001038050686474,0.0006914470577612,0.0012212727451696,0.0001685166789684,0.0115502784028649,0.0005358157795853,0.8157052933662232,Phù hợp,1.0747805589979753,
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2026-07-01,2026,3,cobia,2323792,459817,11.621671676635742,29.503461837768555,8.098990440368652,29.513051986694336,0.0574778132140636,0.0573051869869232,,41.58800506591797,131.586669921875,3.721700668334961,0.0,121.26599884033205,0.0,0.001308208447881,0.0021298206411302,0.0001038050686474,0.0005760022904723,0.0013358436990529,0.0001685166789684,0.0134781915694475,0.0003159712941851,0.7972198058420303,Phù hợp,0.5,
NB23,Ven bờ Nhiệt điện Cẩm Phả - tuyển than Cửa Ông,2026-10-01,2026,4,cobia,2323792,459817,7.6546630859375,24.84604835510254,8.0197114944458,29.407299041748047,0.0516884736716747,0.0480716228485107,,35.30680084228516,101.1939697265625,3.887940645217896,265.3412170410156,138.40396118164062,0.0,0.001308208447881,0.0018648853292688,0.0001038050686474,0.0,0.0007502023945562,0.0001685166789684,0.0167064443230628,0.0003884617472067,0.8197257524653792,Phù hợp,1.0747805589979753,
NB24,Cảng Cửa Ông- TP Cẩm Phả,2026-01-01,2026,1,cobia,2326075,460842,6.004208564758301,22.956602096557617,7.980608940124512,27.584699630737305,0.0296480320394039,0.0213847532868385,,38.15905380249024,70.66680908203125,3.944238662719727,1795.34375,132.1678466796875,0.0,0.0013612867332994,0.0014624780742451,0.0001038050686474,0.0,0.0012236306210979,0.0001685166789684,0.0059382691979408,0.0005663123447448,0.8289389089750439,Phù hợp,1.2512707540736336,
NB24,Cảng Cửa Ông- TP Cẩm Phả,2026-04-01,2026,2,cobia,2326075,460842,5.443779945373535,26.6159896850586,7.970523357391357,25.66081619262696,0.0439553149044513,0.0334571711719036,,35.74412155151367,90.56656646728516,2.828723669052124,2576.23779296875,121.04930877685548,0.0,0.0013036195887252,0.001694930368103,0.0001038050686474,3.599442061386071e-05,0.0010646206792443,0.0001685166789684,0.0136996563524007,9.185336239170284e-05,0.8017635427072299,Phù hợp,0.5,
NB24,Cảng Cửa Ông- TP Cẩm Phả,2026-07-01,2026,3,cobia,2326075,460842,5.2356858253479,30.02084732055664,8.164048194885254,26.181507110595703,0.0451733209192752,0.0412973910570144,,34.36147689819336,73.91436004638672,2.4192326068878174,2758.087646484375,135.6396026611328,0.0,0.001308208447881,0.0017691728426143,0.0001038050686474,0.0019384300103411,0.0013710045022889,0.0001685166789684,0.017699621617794,0.0003362768911756,0.7978354147907669,Phù hợp,1.2512707540736336,
NB24,Cảng Cửa Ông- TP Cẩm Phả,2026-10-01,2026,4,cobia,2326075,460842,5.719035625457764,26.104501724243164,7.983566761016846,29.0873966217041,0.046071358025074,0.0413084775209426,,33.88454818725586,90.19548797607422,4.092648983001709,1103.025146484375,119.26419067382812,2.329556941986084,0.001308208447881,0.0016097680199891,0.0001038050686474,0.0,0.0006913520628586,0.0001685166789684,0.0104256691411137,0.0003884617472067,0.8253923604246666,Phù hợp,0.5,
NB25,Cảng Cái Rồng- Vân Đồn,2026-01-01,2026,1,cobia,2329585,466608,6.622636795043945,21.154949188232425,8.205670356750488,32.616294860839844,0.0735616311430931,0.0242923274636268,,36.83877944946289,93.5523452758789,4.707972526550293,0.0,126.70716094970705,1.7840626239776611,0.0013282860163599,0.0015850483905524,0.0001038050686474,0.0,0.0023254856932908,0.0001685166789684,0.0322287194430828,0.0010181801626458,0.8145442207949267,Phù hợp,0.5,
NB25,Cảng Cái Rồng- Vân Đồn,2026-04-01,2026,2,cobia,2329585,466608,5.8989081382751465,26.75654411315918,8.24299430847168,32.067657470703125,0.0793029367923736,0.0298257172107696,,35.76319122314453,79.4028549194336,6.385470867156982,0.0,118.82183074951172,3.418872356414795,0.0013036195887252,0.001617431291379,0.0001038050686474,0.0,0.0022975911851972,0.0001685166789684,0.0036550485529005,0.0002820728404913,0.8267403588847989,Phù hợp,0.5,
